"N","Time","avg(T)","avg(T_avg)","avg(U (0))","avg(U (1))","avg(U (2))","avg(U (Magnitude))","avg(Volume)","avg(alphat)","avg(k)","avg(nut)","avg(omega)","avg(p)","avg(p_rgh)","avg(rho)","avg(vtkOriginalCellIds)","max(T)","max(T_avg)","max(U (0))","max(U (1))","max(U (2))","max(U (Magnitude))","max(Volume)","max(alphat)","max(k)","max(nut)","max(omega)","max(p)","max(p_rgh)","max(rho)","max(vtkOriginalCellIds)","med(T)","med(T_avg)","med(U (0))","med(U (1))","med(U (2))","med(U (Magnitude))","med(Volume)","med(alphat)","med(k)","med(nut)","med(omega)","med(p)","med(p_rgh)","med(rho)","med(vtkOriginalCellIds)","min(T)","min(T_avg)","min(U (0))","min(U (1))","min(U (2))","min(U (Magnitude))","min(Volume)","min(alphat)","min(k)","min(nut)","min(omega)","min(p)","min(p_rgh)","min(rho)","min(vtkOriginalCellIds)","q1(T)","q1(T_avg)","q1(U (0))","q1(U (1))","q1(U (2))","q1(U (Magnitude))","q1(Volume)","q1(alphat)","q1(k)","q1(nut)","q1(omega)","q1(p)","q1(p_rgh)","q1(rho)","q1(vtkOriginalCellIds)","q3(T)","q3(T_avg)","q3(U (0))","q3(U (1))","q3(U (2))","q3(U (Magnitude))","q3(Volume)","q3(alphat)","q3(k)","q3(nut)","q3(omega)","q3(p)","q3(p_rgh)","q3(rho)","q3(vtkOriginalCellIds)","std(T)","std(T_avg)","std(U (0))","std(U (1))","std(U (2))","std(U (Magnitude))","std(Volume)","std(alphat)","std(k)","std(nut)","std(omega)","std(p)","std(p_rgh)","std(rho)","std(vtkOriginalCellIds)","sum(T)","sum(T_avg)","sum(U (0))","sum(U (1))","sum(U (2))","sum(U (Magnitude))","sum(Volume)","sum(alphat)","sum(k)","sum(nut)","sum(omega)","sum(p)","sum(p_rgh)","sum(rho)","sum(vtkOriginalCellIds)","vtkValidPointMask"
1,42,0.035309,311.06,4.4078e-11,-8.8948e-11,-3.8755e-09,3.8768e-09,0.00011351,7.077e-13,1.7362e-15,6.0238e-16,0.013684,1262.7,1251.4,0.11318,0,0.035309,311.06,4.4078e-11,-8.8948e-11,-3.8755e-09,3.8768e-09,0.00011351,7.077e-13,1.7362e-15,6.0238e-16,0.013684,1262.7,1251.4,0.11318,0,0.035309,311.06,4.4078e-11,-8.8948e-11,-3.8755e-09,3.8768e-09,0.00011351,7.077e-13,1.7362e-15,6.0238e-16,0.013684,1262.7,1251.4,0.11318,0,0.035309,311.06,4.4078e-11,-8.8948e-11,-3.8755e-09,3.8768e-09,0.00011351,7.077e-13,1.7362e-15,6.0238e-16,0.013684,1262.7,1251.4,0.11318,0,0.035309,311.06,4.4078e-11,-8.8948e-11,-3.8755e-09,3.8768e-09,0.00011351,7.077e-13,1.7362e-15,6.0238e-16,0.013684,1262.7,1251.4,0.11318,0,0.035309,311.06,4.4078e-11,-8.8948e-11,-3.8755e-09,3.8768e-09,0.00011351,7.077e-13,1.7362e-15,6.0238e-16,0.013684,1262.7,1251.4,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035309,311.06,4.4078e-11,-8.8948e-11,-3.8755e-09,3.8768e-09,0.00011351,7.077e-13,1.7362e-15,6.0238e-16,0.013684,1262.7,1251.4,0.11318,0,1
1,42.5,0.035331,311.25,4.094e-11,-1.3933e-10,-3.9275e-09,3.9302e-09,0.00011351,5.7475e-13,1.425e-15,4.892e-16,0.013686,1284.4,1273.1,0.11318,0,0.035331,311.25,4.094e-11,-1.3933e-10,-3.9275e-09,3.9302e-09,0.00011351,5.7475e-13,1.425e-15,4.892e-16,0.013686,1284.4,1273.1,0.11318,0,0.035331,311.25,4.094e-11,-1.3933e-10,-3.9275e-09,3.9302e-09,0.00011351,5.7475e-13,1.425e-15,4.892e-16,0.013686,1284.4,1273.1,0.11318,0,0.035331,311.25,4.094e-11,-1.3933e-10,-3.9275e-09,3.9302e-09,0.00011351,5.7475e-13,1.425e-15,4.892e-16,0.013686,1284.4,1273.1,0.11318,0,0.035331,311.25,4.094e-11,-1.3933e-10,-3.9275e-09,3.9302e-09,0.00011351,5.7475e-13,1.425e-15,4.892e-16,0.013686,1284.4,1273.1,0.11318,0,0.035331,311.25,4.094e-11,-1.3933e-10,-3.9275e-09,3.9302e-09,0.00011351,5.7475e-13,1.425e-15,4.892e-16,0.013686,1284.4,1273.1,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035331,311.25,4.094e-11,-1.3933e-10,-3.9275e-09,3.9302e-09,0.00011351,5.7475e-13,1.425e-15,4.892e-16,0.013686,1284.4,1273.1,0.11318,0,1
1,43,0.035353,311.45,1.417e-11,-1.3218e-10,-3.8679e-09,3.8702e-09,0.00011351,4.6639e-13,1.1634e-15,3.9697e-16,0.013688,1306.2,1294.9,0.11318,0,0.035353,311.45,1.417e-11,-1.3218e-10,-3.8679e-09,3.8702e-09,0.00011351,4.6639e-13,1.1634e-15,3.9697e-16,0.013688,1306.2,1294.9,0.11318,0,0.035353,311.45,1.417e-11,-1.3218e-10,-3.8679e-09,3.8702e-09,0.00011351,4.6639e-13,1.1634e-15,3.9697e-16,0.013688,1306.2,1294.9,0.11318,0,0.035353,311.45,1.417e-11,-1.3218e-10,-3.8679e-09,3.8702e-09,0.00011351,4.6639e-13,1.1634e-15,3.9697e-16,0.013688,1306.2,1294.9,0.11318,0,0.035353,311.45,1.417e-11,-1.3218e-10,-3.8679e-09,3.8702e-09,0.00011351,4.6639e-13,1.1634e-15,3.9697e-16,0.013688,1306.2,1294.9,0.11318,0,0.035353,311.45,1.417e-11,-1.3218e-10,-3.8679e-09,3.8702e-09,0.00011351,4.6639e-13,1.1634e-15,3.9697e-16,0.013688,1306.2,1294.9,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035353,311.45,1.417e-11,-1.3218e-10,-3.8679e-09,3.8702e-09,0.00011351,4.6639e-13,1.1634e-15,3.9697e-16,0.013688,1306.2,1294.9,0.11318,0,1
1,43.5,0.035376,311.64,-3.0519e-11,-1.6313e-10,-3.8054e-09,3.809e-09,0.00011351,3.77e-13,9.4402e-16,3.2087e-16,0.01369,1328.1,1316.8,0.11318,0,0.035376,311.64,-3.0519e-11,-1.6313e-10,-3.8054e-09,3.809e-09,0.00011351,3.77e-13,9.4402e-16,3.2087e-16,0.01369,1328.1,1316.8,0.11318,0,0.035376,311.64,-3.0519e-11,-1.6313e-10,-3.8054e-09,3.809e-09,0.00011351,3.77e-13,9.4402e-16,3.2087e-16,0.01369,1328.1,1316.8,0.11318,0,0.035376,311.64,-3.0519e-11,-1.6313e-10,-3.8054e-09,3.809e-09,0.00011351,3.77e-13,9.4402e-16,3.2087e-16,0.01369,1328.1,1316.8,0.11318,0,0.035376,311.64,-3.0519e-11,-1.6313e-10,-3.8054e-09,3.809e-09,0.00011351,3.77e-13,9.4402e-16,3.2087e-16,0.01369,1328.1,1316.8,0.11318,0,0.035376,311.64,-3.0519e-11,-1.6313e-10,-3.8054e-09,3.809e-09,0.00011351,3.77e-13,9.4402e-16,3.2087e-16,0.01369,1328.1,1316.8,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035376,311.64,-3.0519e-11,-1.6313e-10,-3.8054e-09,3.809e-09,0.00011351,3.77e-13,9.4402e-16,3.2087e-16,0.01369,1328.1,1316.8,0.11318,0,1
1,44,0.035398,311.84,-4.0201e-11,-2.4526e-10,-3.7361e-09,3.7443e-09,0.00011351,3.013e-13,7.6185e-16,2.5646e-16,0.013692,1350.1,1338.8,0.11318,0,0.035398,311.84,-4.0201e-11,-2.4526e-10,-3.7361e-09,3.7443e-09,0.00011351,3.013e-13,7.6185e-16,2.5646e-16,0.013692,1350.1,1338.8,0.11318,0,0.035398,311.84,-4.0201e-11,-2.4526e-10,-3.7361e-09,3.7443e-09,0.00011351,3.013e-13,7.6185e-16,2.5646e-16,0.013692,1350.1,1338.8,0.11318,0,0.035398,311.84,-4.0201e-11,-2.4526e-10,-3.7361e-09,3.7443e-09,0.00011351,3.013e-13,7.6185e-16,2.5646e-16,0.013692,1350.1,1338.8,0.11318,0,0.035398,311.84,-4.0201e-11,-2.4526e-10,-3.7361e-09,3.7443e-09,0.00011351,3.013e-13,7.6185e-16,2.5646e-16,0.013692,1350.1,1338.8,0.11318,0,0.035398,311.84,-4.0201e-11,-2.4526e-10,-3.7361e-09,3.7443e-09,0.00011351,3.013e-13,7.6185e-16,2.5646e-16,0.013692,1350.1,1338.8,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035398,311.84,-4.0201e-11,-2.4526e-10,-3.7361e-09,3.7443e-09,0.00011351,3.013e-13,7.6185e-16,2.5646e-16,0.013692,1350.1,1338.8,0.11318,0,1
1,44.5,0.03542,312.03,-9.573e-11,-2.0495e-10,-3.589e-09,3.5962e-09,0.00011351,2.4167e-13,6.1422e-16,2.057e-16,0.013694,1372.1,1360.8,0.11318,0,0.03542,312.03,-9.573e-11,-2.0495e-10,-3.589e-09,3.5962e-09,0.00011351,2.4167e-13,6.1422e-16,2.057e-16,0.013694,1372.1,1360.8,0.11318,0,0.03542,312.03,-9.573e-11,-2.0495e-10,-3.589e-09,3.5962e-09,0.00011351,2.4167e-13,6.1422e-16,2.057e-16,0.013694,1372.1,1360.8,0.11318,0,0.03542,312.03,-9.573e-11,-2.0495e-10,-3.589e-09,3.5962e-09,0.00011351,2.4167e-13,6.1422e-16,2.057e-16,0.013694,1372.1,1360.8,0.11318,0,0.03542,312.03,-9.573e-11,-2.0495e-10,-3.589e-09,3.5962e-09,0.00011351,2.4167e-13,6.1422e-16,2.057e-16,0.013694,1372.1,1360.8,0.11318,0,0.03542,312.03,-9.573e-11,-2.0495e-10,-3.589e-09,3.5962e-09,0.00011351,2.4167e-13,6.1422e-16,2.057e-16,0.013694,1372.1,1360.8,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03542,312.03,-9.573e-11,-2.0495e-10,-3.589e-09,3.5962e-09,0.00011351,2.4167e-13,6.1422e-16,2.057e-16,0.013694,1372.1,1360.8,0.11318,0,1
1,45,0.035442,312.23,-1.1716e-10,-1.0771e-10,-3.4218e-09,3.4255e-09,0.00011351,1.9489e-13,4.9467e-16,1.6588e-16,0.013696,1394.1,1382.8,0.11318,0,0.035442,312.23,-1.1716e-10,-1.0771e-10,-3.4218e-09,3.4255e-09,0.00011351,1.9489e-13,4.9467e-16,1.6588e-16,0.013696,1394.1,1382.8,0.11318,0,0.035442,312.23,-1.1716e-10,-1.0771e-10,-3.4218e-09,3.4255e-09,0.00011351,1.9489e-13,4.9467e-16,1.6588e-16,0.013696,1394.1,1382.8,0.11318,0,0.035442,312.23,-1.1716e-10,-1.0771e-10,-3.4218e-09,3.4255e-09,0.00011351,1.9489e-13,4.9467e-16,1.6588e-16,0.013696,1394.1,1382.8,0.11318,0,0.035442,312.23,-1.1716e-10,-1.0771e-10,-3.4218e-09,3.4255e-09,0.00011351,1.9489e-13,4.9467e-16,1.6588e-16,0.013696,1394.1,1382.8,0.11318,0,0.035442,312.23,-1.1716e-10,-1.0771e-10,-3.4218e-09,3.4255e-09,0.00011351,1.9489e-13,4.9467e-16,1.6588e-16,0.013696,1394.1,1382.8,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035442,312.23,-1.1716e-10,-1.0771e-10,-3.4218e-09,3.4255e-09,0.00011351,1.9489e-13,4.9467e-16,1.6588e-16,0.013696,1394.1,1382.8,0.11318,0,1
1,45.5,0.035464,312.42,-4.7214e-11,-5.4917e-11,-3.1616e-09,3.1624e-09,0.00011351,1.582e-13,3.9863e-16,1.3464e-16,0.013697,1416.3,1405,0.11318,0,0.035464,312.42,-4.7214e-11,-5.4917e-11,-3.1616e-09,3.1624e-09,0.00011351,1.582e-13,3.9863e-16,1.3464e-16,0.013697,1416.3,1405,0.11318,0,0.035464,312.42,-4.7214e-11,-5.4917e-11,-3.1616e-09,3.1624e-09,0.00011351,1.582e-13,3.9863e-16,1.3464e-16,0.013697,1416.3,1405,0.11318,0,0.035464,312.42,-4.7214e-11,-5.4917e-11,-3.1616e-09,3.1624e-09,0.00011351,1.582e-13,3.9863e-16,1.3464e-16,0.013697,1416.3,1405,0.11318,0,0.035464,312.42,-4.7214e-11,-5.4917e-11,-3.1616e-09,3.1624e-09,0.00011351,1.582e-13,3.9863e-16,1.3464e-16,0.013697,1416.3,1405,0.11318,0,0.035464,312.42,-4.7214e-11,-5.4917e-11,-3.1616e-09,3.1624e-09,0.00011351,1.582e-13,3.9863e-16,1.3464e-16,0.013697,1416.3,1405,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035464,312.42,-4.7214e-11,-5.4917e-11,-3.1616e-09,3.1624e-09,0.00011351,1.582e-13,3.9863e-16,1.3464e-16,0.013697,1416.3,1405,0.11318,0,1
1,46,0.035486,312.62,8.851e-12,-6.4469e-11,-3.0334e-09,3.0341e-09,0.00011351,1.2799e-13,3.2132e-16,1.0894e-16,0.013698,1438.5,1427.2,0.11318,0,0.035486,312.62,8.851e-12,-6.4469e-11,-3.0334e-09,3.0341e-09,0.00011351,1.2799e-13,3.2132e-16,1.0894e-16,0.013698,1438.5,1427.2,0.11318,0,0.035486,312.62,8.851e-12,-6.4469e-11,-3.0334e-09,3.0341e-09,0.00011351,1.2799e-13,3.2132e-16,1.0894e-16,0.013698,1438.5,1427.2,0.11318,0,0.035486,312.62,8.851e-12,-6.4469e-11,-3.0334e-09,3.0341e-09,0.00011351,1.2799e-13,3.2132e-16,1.0894e-16,0.013698,1438.5,1427.2,0.11318,0,0.035486,312.62,8.851e-12,-6.4469e-11,-3.0334e-09,3.0341e-09,0.00011351,1.2799e-13,3.2132e-16,1.0894e-16,0.013698,1438.5,1427.2,0.11318,0,0.035486,312.62,8.851e-12,-6.4469e-11,-3.0334e-09,3.0341e-09,0.00011351,1.2799e-13,3.2132e-16,1.0894e-16,0.013698,1438.5,1427.2,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035486,312.62,8.851e-12,-6.4469e-11,-3.0334e-09,3.0341e-09,0.00011351,1.2799e-13,3.2132e-16,1.0894e-16,0.013698,1438.5,1427.2,0.11318,0,1
1,46.5,0.035508,312.81,-1.595e-11,-4.5433e-11,-2.9798e-09,2.9802e-09,0.00011351,1.0364e-13,2.5892e-16,8.8215e-17,0.013698,1460.8,1449.4,0.11318,0,0.035508,312.81,-1.595e-11,-4.5433e-11,-2.9798e-09,2.9802e-09,0.00011351,1.0364e-13,2.5892e-16,8.8215e-17,0.013698,1460.8,1449.4,0.11318,0,0.035508,312.81,-1.595e-11,-4.5433e-11,-2.9798e-09,2.9802e-09,0.00011351,1.0364e-13,2.5892e-16,8.8215e-17,0.013698,1460.8,1449.4,0.11318,0,0.035508,312.81,-1.595e-11,-4.5433e-11,-2.9798e-09,2.9802e-09,0.00011351,1.0364e-13,2.5892e-16,8.8215e-17,0.013698,1460.8,1449.4,0.11318,0,0.035508,312.81,-1.595e-11,-4.5433e-11,-2.9798e-09,2.9802e-09,0.00011351,1.0364e-13,2.5892e-16,8.8215e-17,0.013698,1460.8,1449.4,0.11318,0,0.035508,312.81,-1.595e-11,-4.5433e-11,-2.9798e-09,2.9802e-09,0.00011351,1.0364e-13,2.5892e-16,8.8215e-17,0.013698,1460.8,1449.4,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035508,312.81,-1.595e-11,-4.5433e-11,-2.9798e-09,2.9802e-09,0.00011351,1.0364e-13,2.5892e-16,8.8215e-17,0.013698,1460.8,1449.4,0.11318,0,1
1,47,0.03553,313,-4.6469e-11,-1.1471e-12,-3.0428e-09,3.0432e-09,0.00011351,8.4079e-14,2.0827e-16,7.1559e-17,0.013698,1483.1,1471.8,0.11318,0,0.03553,313,-4.6469e-11,-1.1471e-12,-3.0428e-09,3.0432e-09,0.00011351,8.4079e-14,2.0827e-16,7.1559e-17,0.013698,1483.1,1471.8,0.11318,0,0.03553,313,-4.6469e-11,-1.1471e-12,-3.0428e-09,3.0432e-09,0.00011351,8.4079e-14,2.0827e-16,7.1559e-17,0.013698,1483.1,1471.8,0.11318,0,0.03553,313,-4.6469e-11,-1.1471e-12,-3.0428e-09,3.0432e-09,0.00011351,8.4079e-14,2.0827e-16,7.1559e-17,0.013698,1483.1,1471.8,0.11318,0,0.03553,313,-4.6469e-11,-1.1471e-12,-3.0428e-09,3.0432e-09,0.00011351,8.4079e-14,2.0827e-16,7.1559e-17,0.013698,1483.1,1471.8,0.11318,0,0.03553,313,-4.6469e-11,-1.1471e-12,-3.0428e-09,3.0432e-09,0.00011351,8.4079e-14,2.0827e-16,7.1559e-17,0.013698,1483.1,1471.8,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03553,313,-4.6469e-11,-1.1471e-12,-3.0428e-09,3.0432e-09,0.00011351,8.4079e-14,2.0827e-16,7.1559e-17,0.013698,1483.1,1471.8,0.11318,0,1
1,47.5,0.035552,313.2,-1.7268e-11,1.5044e-11,-3.1091e-09,3.1091e-09,0.00011351,6.8274e-14,1.671e-16,5.8107e-17,0.013698,1505.5,1494.2,0.11318,0,0.035552,313.2,-1.7268e-11,1.5044e-11,-3.1091e-09,3.1091e-09,0.00011351,6.8274e-14,1.671e-16,5.8107e-17,0.013698,1505.5,1494.2,0.11318,0,0.035552,313.2,-1.7268e-11,1.5044e-11,-3.1091e-09,3.1091e-09,0.00011351,6.8274e-14,1.671e-16,5.8107e-17,0.013698,1505.5,1494.2,0.11318,0,0.035552,313.2,-1.7268e-11,1.5044e-11,-3.1091e-09,3.1091e-09,0.00011351,6.8274e-14,1.671e-16,5.8107e-17,0.013698,1505.5,1494.2,0.11318,0,0.035552,313.2,-1.7268e-11,1.5044e-11,-3.1091e-09,3.1091e-09,0.00011351,6.8274e-14,1.671e-16,5.8107e-17,0.013698,1505.5,1494.2,0.11318,0,0.035552,313.2,-1.7268e-11,1.5044e-11,-3.1091e-09,3.1091e-09,0.00011351,6.8274e-14,1.671e-16,5.8107e-17,0.013698,1505.5,1494.2,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035552,313.2,-1.7268e-11,1.5044e-11,-3.1091e-09,3.1091e-09,0.00011351,6.8274e-14,1.671e-16,5.8107e-17,0.013698,1505.5,1494.2,0.11318,0,1
1,48,0.035574,313.39,3.4465e-11,-1.9671e-11,-3.1196e-09,3.1199e-09,0.00011351,5.4987e-14,1.3367e-16,4.6797e-17,0.013697,1528,1516.7,0.11318,0,0.035574,313.39,3.4465e-11,-1.9671e-11,-3.1196e-09,3.1199e-09,0.00011351,5.4987e-14,1.3367e-16,4.6797e-17,0.013697,1528,1516.7,0.11318,0,0.035574,313.39,3.4465e-11,-1.9671e-11,-3.1196e-09,3.1199e-09,0.00011351,5.4987e-14,1.3367e-16,4.6797e-17,0.013697,1528,1516.7,0.11318,0,0.035574,313.39,3.4465e-11,-1.9671e-11,-3.1196e-09,3.1199e-09,0.00011351,5.4987e-14,1.3367e-16,4.6797e-17,0.013697,1528,1516.7,0.11318,0,0.035574,313.39,3.4465e-11,-1.9671e-11,-3.1196e-09,3.1199e-09,0.00011351,5.4987e-14,1.3367e-16,4.6797e-17,0.013697,1528,1516.7,0.11318,0,0.035574,313.39,3.4465e-11,-1.9671e-11,-3.1196e-09,3.1199e-09,0.00011351,5.4987e-14,1.3367e-16,4.6797e-17,0.013697,1528,1516.7,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035574,313.39,3.4465e-11,-1.9671e-11,-3.1196e-09,3.1199e-09,0.00011351,5.4987e-14,1.3367e-16,4.6797e-17,0.013697,1528,1516.7,0.11318,0,1
1,48.5,0.035596,313.59,2.063e-11,-3.3571e-11,-3.1502e-09,3.1504e-09,0.00011351,4.4179e-14,1.0675e-16,3.7599e-17,0.013696,1550.6,1539.3,0.11318,0,0.035596,313.59,2.063e-11,-3.3571e-11,-3.1502e-09,3.1504e-09,0.00011351,4.4179e-14,1.0675e-16,3.7599e-17,0.013696,1550.6,1539.3,0.11318,0,0.035596,313.59,2.063e-11,-3.3571e-11,-3.1502e-09,3.1504e-09,0.00011351,4.4179e-14,1.0675e-16,3.7599e-17,0.013696,1550.6,1539.3,0.11318,0,0.035596,313.59,2.063e-11,-3.3571e-11,-3.1502e-09,3.1504e-09,0.00011351,4.4179e-14,1.0675e-16,3.7599e-17,0.013696,1550.6,1539.3,0.11318,0,0.035596,313.59,2.063e-11,-3.3571e-11,-3.1502e-09,3.1504e-09,0.00011351,4.4179e-14,1.0675e-16,3.7599e-17,0.013696,1550.6,1539.3,0.11318,0,0.035596,313.59,2.063e-11,-3.3571e-11,-3.1502e-09,3.1504e-09,0.00011351,4.4179e-14,1.0675e-16,3.7599e-17,0.013696,1550.6,1539.3,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035596,313.59,2.063e-11,-3.3571e-11,-3.1502e-09,3.1504e-09,0.00011351,4.4179e-14,1.0675e-16,3.7599e-17,0.013696,1550.6,1539.3,0.11318,0,1
1,49,0.035618,313.78,8.468e-11,-1.2759e-10,-3.2502e-09,3.2538e-09,0.00011351,3.5434e-14,8.526e-17,3.0156e-17,0.013695,1573.3,1562,0.11318,0,0.035618,313.78,8.468e-11,-1.2759e-10,-3.2502e-09,3.2538e-09,0.00011351,3.5434e-14,8.526e-17,3.0156e-17,0.013695,1573.3,1562,0.11318,0,0.035618,313.78,8.468e-11,-1.2759e-10,-3.2502e-09,3.2538e-09,0.00011351,3.5434e-14,8.526e-17,3.0156e-17,0.013695,1573.3,1562,0.11318,0,0.035618,313.78,8.468e-11,-1.2759e-10,-3.2502e-09,3.2538e-09,0.00011351,3.5434e-14,8.526e-17,3.0156e-17,0.013695,1573.3,1562,0.11318,0,0.035618,313.78,8.468e-11,-1.2759e-10,-3.2502e-09,3.2538e-09,0.00011351,3.5434e-14,8.526e-17,3.0156e-17,0.013695,1573.3,1562,0.11318,0,0.035618,313.78,8.468e-11,-1.2759e-10,-3.2502e-09,3.2538e-09,0.00011351,3.5434e-14,8.526e-17,3.0156e-17,0.013695,1573.3,1562,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035618,313.78,8.468e-11,-1.2759e-10,-3.2502e-09,3.2538e-09,0.00011351,3.5434e-14,8.526e-17,3.0156e-17,0.013695,1573.3,1562,0.11318,0,1
1,49.5,0.03564,313.97,1.0565e-10,-1.3739e-10,-3.3013e-09,3.3058e-09,0.00011351,2.8393e-14,6.8152e-17,2.4164e-17,0.013695,1596.2,1584.9,0.11318,0,0.03564,313.97,1.0565e-10,-1.3739e-10,-3.3013e-09,3.3058e-09,0.00011351,2.8393e-14,6.8152e-17,2.4164e-17,0.013695,1596.2,1584.9,0.11318,0,0.03564,313.97,1.0565e-10,-1.3739e-10,-3.3013e-09,3.3058e-09,0.00011351,2.8393e-14,6.8152e-17,2.4164e-17,0.013695,1596.2,1584.9,0.11318,0,0.03564,313.97,1.0565e-10,-1.3739e-10,-3.3013e-09,3.3058e-09,0.00011351,2.8393e-14,6.8152e-17,2.4164e-17,0.013695,1596.2,1584.9,0.11318,0,0.03564,313.97,1.0565e-10,-1.3739e-10,-3.3013e-09,3.3058e-09,0.00011351,2.8393e-14,6.8152e-17,2.4164e-17,0.013695,1596.2,1584.9,0.11318,0,0.03564,313.97,1.0565e-10,-1.3739e-10,-3.3013e-09,3.3058e-09,0.00011351,2.8393e-14,6.8152e-17,2.4164e-17,0.013695,1596.2,1584.9,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03564,313.97,1.0565e-10,-1.3739e-10,-3.3013e-09,3.3058e-09,0.00011351,2.8393e-14,6.8152e-17,2.4164e-17,0.013695,1596.2,1584.9,0.11318,0,1
1,50,0.035662,314.17,7.332e-11,-1.3364e-10,-3.3187e-09,3.3222e-09,0.00011351,2.2734e-14,5.4575e-17,1.9347e-17,0.013694,1619.2,1607.8,0.11318,0,0.035662,314.17,7.332e-11,-1.3364e-10,-3.3187e-09,3.3222e-09,0.00011351,2.2734e-14,5.4575e-17,1.9347e-17,0.013694,1619.2,1607.8,0.11318,0,0.035662,314.17,7.332e-11,-1.3364e-10,-3.3187e-09,3.3222e-09,0.00011351,2.2734e-14,5.4575e-17,1.9347e-17,0.013694,1619.2,1607.8,0.11318,0,0.035662,314.17,7.332e-11,-1.3364e-10,-3.3187e-09,3.3222e-09,0.00011351,2.2734e-14,5.4575e-17,1.9347e-17,0.013694,1619.2,1607.8,0.11318,0,0.035662,314.17,7.332e-11,-1.3364e-10,-3.3187e-09,3.3222e-09,0.00011351,2.2734e-14,5.4575e-17,1.9347e-17,0.013694,1619.2,1607.8,0.11318,0,0.035662,314.17,7.332e-11,-1.3364e-10,-3.3187e-09,3.3222e-09,0.00011351,2.2734e-14,5.4575e-17,1.9347e-17,0.013694,1619.2,1607.8,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035662,314.17,7.332e-11,-1.3364e-10,-3.3187e-09,3.3222e-09,0.00011351,2.2734e-14,5.4575e-17,1.9347e-17,0.013694,1619.2,1607.8,0.11318,0,1
1,50.5,0.035684,314.36,9.5618e-11,-1.5101e-10,-3.3366e-09,3.3414e-09,0.00011351,1.8115e-14,4.3759e-17,1.5416e-17,0.013693,1642.3,1630.9,0.11318,0,0.035684,314.36,9.5618e-11,-1.5101e-10,-3.3366e-09,3.3414e-09,0.00011351,1.8115e-14,4.3759e-17,1.5416e-17,0.013693,1642.3,1630.9,0.11318,0,0.035684,314.36,9.5618e-11,-1.5101e-10,-3.3366e-09,3.3414e-09,0.00011351,1.8115e-14,4.3759e-17,1.5416e-17,0.013693,1642.3,1630.9,0.11318,0,0.035684,314.36,9.5618e-11,-1.5101e-10,-3.3366e-09,3.3414e-09,0.00011351,1.8115e-14,4.3759e-17,1.5416e-17,0.013693,1642.3,1630.9,0.11318,0,0.035684,314.36,9.5618e-11,-1.5101e-10,-3.3366e-09,3.3414e-09,0.00011351,1.8115e-14,4.3759e-17,1.5416e-17,0.013693,1642.3,1630.9,0.11318,0,0.035684,314.36,9.5618e-11,-1.5101e-10,-3.3366e-09,3.3414e-09,0.00011351,1.8115e-14,4.3759e-17,1.5416e-17,0.013693,1642.3,1630.9,0.11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035684,314.36,9.5618e-11,-1.5101e-10,-3.3366e-09,3.3414e-09,0.00011351,1.8115e-14,4.3759e-17,1.5416e-17,0.013693,1642.3,1630.9,0.11318,0,1
